conversation_id,feedback
gptchats_69625,helpful
gptchats_69628,helpful
gptchats_69629,helpful
gptchats_69636,helpful
gptchats_69637,helpful
gptchats_69640,helpful
gptchats_69641,helpful
gptchats_69643,helpful
gptchats_69646,helpful
gptchats_69649,helpful
gptchats_69651,helpful
gptchats_69652,helpful
gptchats_69662,helpful
gptchats_69664,helpful
gptchats_69667,helpful
gptchats_69668,helpful
gptchats_69672,helpful
gptchats_69676,helpful
gptchats_69686,helpful
gptchats_69688,helpful
gptchats_69690,helpful
gptchats_69696,not helpful
gptchats_69697,helpful
gptchats_69699,helpful
gptchats_69700,helpful
gptchats_69703,helpful
gptchats_69710,helpful
gptchats_69711,helpful
gptchats_69712,helpful
gptchats_69713,helpful
gptchats_69717,helpful
gptchats_69718,helpful
gptchats_69719,helpful
gptchats_69721,helpful
gptchats_69727,helpful
gptchats_69729,not helpful
gptchats_69730,helpful
gptchats_69740,helpful
gptchats_69743,helpful
gptchats_69744,helpful
gptchats_69747,helpful
gptchats_69753,helpful
gptchats_69754,helpful
gptchats_69759,helpful
gptchats_69763,helpful
gptchats_69765,helpful
gptchats_69778,helpful
gptchats_69779,helpful
gptchats_69788,not helpful
gptchats_69791,helpful
gptchats_69798,helpful
gptchats_69802,helpful
gptchats_69805,helpful
gptchats_69806,helpful
gptchats_69807,helpful
gptchats_69811,helpful
gptchats_69812,helpful
gptchats_69815,helpful
gptchats_69816,helpful
gptchats_69819,not helpful
gptchats_69820,helpful
gptchats_69823,helpful
gptchats_69833,helpful
gptchats_69834,helpful
gptchats_69836,helpful
gptchats_69842,helpful
gptchats_69843,helpful
gptchats_69844,helpful
gptchats_69861,helpful
gptchats_69862,helpful
gptchats_69869,helpful
gptchats_69870,helpful
gptchats_69874,helpful
gptchats_69881,not helpful
gptchats_69882,helpful
gptchats_69888,helpful
gptchats_69889,helpful
gptchats_69890,helpful
gptchats_69891,helpful
gptchats_69892,helpful
gptchats_69900,helpful
gptchats_69901,not helpful
gptchats_69903,not helpful
gptchats_69904,helpful
gptchats_69905,helpful
gptchats_69906,not helpful
gptchats_69908,helpful
gptchats_69909,helpful
gptchats_69914,helpful
gptchats_69918,helpful
gptchats_69921,not helpful
gptchats_69922,helpful
gptchats_69924,helpful
gptchats_69925,helpful
gptchats_69933,helpful
gptchats_69934,helpful
gptchats_69935,helpful
gptchats_69936,helpful
gptchats_69937,helpful
gptchats_69939,helpful
gptchats_69945,helpful
gptchats_69947,helpful
gptchats_69950,helpful
gptchats_69955,helpful
gptchats_69956,helpful
gptchats_69962,helpful
gptchats_69966,helpful
gptchats_69970,helpful
gptchats_69971,helpful
gptchats_69973,helpful
gptchats_69976,not helpful
gptchats_69979,helpful
gptchats_69985,not helpful
gptchats_69986,not helpful
gptchats_69989,helpful
gptchats_69996,helpful
gptchats_69997,helpful
gptchats_69999,not helpful
gptchats_70002,not helpful
gptchats_70003,helpful
gptchats_70004,not helpful
gptchats_70010,helpful
gptchats_70011,helpful
gptchats_70014,helpful
gptchats_70023,helpful
gptchats_70024,not helpful
gptchats_70027,helpful
gptchats_70028,helpful
gptchats_70030,helpful
gptchats_70032,helpful
gptchats_70035,helpful
gptchats_70036,helpful
gptchats_70040,helpful
gptchats_70044,helpful
gptchats_70049,helpful
gptchats_70055,helpful
gptchats_70056,helpful
gptchats_70059,helpful
gptchats_70060,helpful
gptchats_70061,helpful
gptchats_70062,helpful
gptchats_70063,helpful
gptchats_70069,helpful
gptchats_70070,helpful
gptchats_70072,not helpful
gptchats_70076,helpful
gptchats_70078,helpful
gptchats_70086,helpful
gptchats_70091,helpful
gptchats_70092,helpful
gptchats_70097,helpful
gptchats_70098,helpful
gptchats_70100,not helpful
gptchats_70105,not helpful
gptchats_70106,not helpful
gptchats_70111,helpful
gptchats_70113,helpful
gptchats_70120,helpful
gptchats_70124,helpful
gptchats_70125,helpful
gptchats_70127,helpful
gptchats_70128,helpful
gptchats_70129,helpful
gptchats_70134,helpful
gptchats_70136,helpful
gptchats_70137,helpful
gptchats_70139,helpful
gptchats_70140,helpful
gptchats_70144,helpful
gptchats_70148,helpful
gptchats_70151,helpful
gptchats_70157,helpful
gptchats_70163,helpful
gptchats_70172,helpful
gptchats_70175,helpful
gptchats_70177,helpful
gptchats_70182,helpful
gptchats_70195,helpful
gptchats_70196,helpful
gptchats_70200,helpful
gptchats_70201,not helpful
gptchats_70204,helpful
gptchats_70209,helpful
gptchats_70210,helpful
gptchats_70216,helpful
gptchats_70217,helpful
gptchats_70218,helpful
gptchats_70219,helpful
gptchats_70223,helpful
gptchats_70225,helpful
gptchats_70226,helpful
gptchats_70228,helpful
gptchats_70229,helpful
gptchats_70230,helpful
gptchats_70235,helpful
gptchats_70237,helpful
gptchats_70238,helpful
gptchats_70241,helpful
gptchats_70242,helpful
gptchats_70245,helpful
gptchats_70251,helpful
gptchats_70256,helpful
gptchats_70260,helpful
gptchats_70268,helpful
gptchats_70272,not helpful
gptchats_70274,not helpful
gptchats_70276,helpful
gptchats_70278,helpful
gptchats_70280,helpful
gptchats_70282,helpful
gptchats_70284,helpful
gptchats_70286,not helpful
gptchats_70287,helpful
gptchats_70288,helpful
gptchats_70299,helpful
gptchats_70301,helpful
gptchats_70307,helpful
gptchats_70312,helpful
gptchats_70314,helpful
gptchats_70321,helpful
gptchats_70324,helpful
gptchats_70329,not helpful
gptchats_70336,helpful
gptchats_70348,helpful
gptchats_70357,helpful
gptchats_70360,helpful
gptchats_70364,helpful
gptchats_70368,helpful
gptchats_70376,not helpful
gptchats_70392,helpful
gptchats_70396,helpful
gptchats_70397,helpful
gptchats_70405,helpful
gptchats_70414,helpful
gptchats_70419,helpful
gptchats_70421,helpful
gptchats_70426,helpful
gptchats_70428,helpful
gptchats_70431,helpful
gptchats_70432,helpful
gptchats_70433,helpful
gptchats_70435,helpful
gptchats_70436,helpful
gptchats_70439,helpful
gptchats_70441,not helpful
gptchats_70442,helpful
gptchats_70443,not helpful
gptchats_70446,helpful
gptchats_70450,helpful
gptchats_70452,helpful
gptchats_70456,helpful
gptchats_70464,helpful
gptchats_70471,helpful
gptchats_70475,helpful
gptchats_70476,helpful
gptchats_70479,helpful
gptchats_70481,helpful
gptchats_70485,helpful
gptchats_70487,helpful
gptchats_70490,helpful
gptchats_70498,helpful
gptchats_70505,not helpful
gptchats_70508,helpful
gptchats_70510,helpful
gptchats_70511,helpful
gptchats_70512,helpful
gptchats_70513,helpful
gptchats_70517,helpful
gptchats_70518,helpful
gptchats_70520,helpful
gptchats_70537,helpful
gptchats_70541,helpful
gptchats_70542,helpful
gptchats_70544,helpful
gptchats_70552,helpful
gptchats_70554,helpful
gptchats_70561,helpful
gptchats_70563,helpful
gptchats_70575,helpful
gptchats_70576,helpful
gptchats_70578,helpful
gptchats_70580,not helpful
gptchats_70589,helpful
gptchats_70593,helpful
gptchats_70599,helpful
gptchats_70601,helpful
gptchats_70609,helpful
gptchats_70610,helpful
gptchats_70612,helpful
gptchats_70614,helpful
gptchats_70621,helpful
gptchats_70628,helpful
gptchats_70634,not helpful
gptchats_70636,helpful
gptchats_70637,helpful
gptchats_70646,helpful
gptchats_70651,helpful
gptchats_70652,helpful
gptchats_70655,helpful
gptchats_70661,helpful
gptchats_70666,helpful
gptchats_70667,helpful
gptchats_70668,helpful
gptchats_70669,helpful
gptchats_70670,helpful
gptchats_70672,helpful
gptchats_70677,helpful
gptchats_70679,helpful
gptchats_70685,not helpful
gptchats_70686,helpful
gptchats_70688,helpful
gptchats_70693,helpful
gptchats_70696,helpful
gptchats_70699,helpful
gptchats_70704,helpful
gptchats_70709,not helpful
gptchats_70717,helpful
gptchats_70718,helpful
gptchats_70721,helpful
gptchats_70723,helpful
gptchats_70727,helpful
gptchats_70728,helpful
gptchats_70735,helpful
gptchats_70739,helpful
gptchats_70743,helpful
gptchats_70746,helpful
gptchats_70750,helpful
gptchats_70752,helpful
gptchats_70755,helpful
gptchats_70758,helpful
gptchats_70759,helpful
gptchats_70767,helpful
gptchats_70768,helpful
gptchats_70774,helpful
gptchats_70786,not helpful
gptchats_70787,not helpful
gptchats_70795,helpful
gptchats_70797,helpful
gptchats_70799,helpful
gptchats_70802,helpful
gptchats_70803,helpful
gptchats_70804,helpful
gptchats_70805,helpful
gptchats_70806,helpful
gptchats_70810,helpful
gptchats_70815,helpful
gptchats_70819,helpful
gptchats_70827,helpful
gptchats_70835,helpful
gptchats_70845,helpful
gptchats_70849,helpful
gptchats_70852,helpful
gptchats_70857,helpful
gptchats_70858,helpful
gptchats_70870,helpful
gptchats_70872,not helpful
gptchats_70874,helpful
gptchats_70876,helpful
gptchats_70878,helpful
gptchats_70887,not helpful
gptchats_70888,helpful
gptchats_70892,helpful
gptchats_70894,not helpful
gptchats_70902,helpful
gptchats_70905,helpful
gptchats_70911,helpful
gptchats_70913,helpful
gptchats_70914,not helpful
gptchats_70915,helpful
gptchats_70924,helpful
gptchats_70932,helpful
gptchats_70933,helpful
gptchats_70939,helpful
gptchats_70945,helpful
gptchats_70947,not helpful
gptchats_70954,helpful
gptchats_70959,helpful
gptchats_70961,helpful
gptchats_70971,helpful
gptchats_70972,helpful
gptchats_70974,helpful
gptchats_70975,helpful
gptchats_70978,helpful
gptchats_70982,helpful
gptchats_70984,not helpful
gptchats_70994,helpful
gptchats_71000,not helpful
gptchats_71001,not helpful
gptchats_71010,helpful
gptchats_71012,helpful
gptchats_71013,helpful
gptchats_71014,helpful
gptchats_71015,helpful
gptchats_71018,helpful
gptchats_71025,helpful
gptchats_71027,helpful
gptchats_71029,not helpful
gptchats_71032,helpful
gptchats_71033,helpful
gptchats_71036,helpful
gptchats_71039,helpful
gptchats_71043,helpful
gptchats_71057,helpful
gptchats_71058,helpful
gptchats_71059,helpful
gptchats_71060,helpful
gptchats_71061,helpful
gptchats_71065,helpful
gptchats_71067,helpful
gptchats_71072,helpful
gptchats_71073,helpful
gptchats_71079,not helpful
gptchats_71083,helpful
gptchats_71084,helpful
gptchats_71091,helpful
gptchats_71092,helpful
gptchats_71094,helpful
gptchats_71096,helpful
gptchats_71097,helpful
gptchats_71102,helpful
gptchats_71104,helpful
gptchats_71105,helpful
gptchats_71108,helpful
gptchats_71109,helpful
gptchats_71111,helpful
gptchats_71114,helpful
gptchats_71115,helpful
gptchats_71117,helpful
gptchats_71124,helpful
gptchats_71129,helpful
gptchats_71131,helpful
gptchats_71136,helpful
gptchats_71137,helpful
gptchats_71140,helpful
gptchats_71141,helpful
gptchats_71144,helpful
gptchats_71147,helpful
gptchats_71153,not helpful
gptchats_71157,helpful
gptchats_71170,not helpful
gptchats_71171,helpful
gptchats_71173,helpful
gptchats_71174,helpful
gptchats_71175,helpful
gptchats_71178,helpful
gptchats_71179,helpful
gptchats_71185,helpful
gptchats_71188,helpful
gptchats_71192,helpful
gptchats_71193,helpful
gptchats_71194,helpful
gptchats_71199,helpful
gptchats_71205,helpful
gptchats_71216,helpful
gptchats_71221,helpful
gptchats_71222,helpful
gptchats_71223,helpful
gptchats_71224,helpful
gptchats_71233,helpful
gptchats_71234,helpful
gptchats_71237,helpful
gptchats_71238,helpful
gptchats_71244,helpful
gptchats_71245,helpful
gptchats_71252,helpful
gptchats_71255,helpful
gptchats_71256,helpful
gptchats_71261,helpful
gptchats_71265,helpful
gptchats_71274,helpful
gptchats_71275,helpful
gptchats_71283,helpful
gptchats_71284,not helpful
gptchats_71285,helpful
gptchats_71292,helpful
gptchats_71293,helpful
gptchats_71306,helpful
gptchats_71307,helpful
gptchats_71310,helpful
gptchats_71314,not helpful
gptchats_71319,helpful
gptchats_71323,helpful
gptchats_71324,helpful
gptchats_71330,helpful
gptchats_71333,helpful
gptchats_71335,helpful
gptchats_71337,helpful
gptchats_71338,helpful
gptchats_71342,helpful
gptchats_71347,helpful
gptchats_71351,helpful
gptchats_71352,helpful
gptchats_71357,helpful
gptchats_71364,helpful
gptchats_71365,not helpful
gptchats_71367,helpful
gptchats_71369,helpful
gptchats_71371,helpful
gptchats_71372,helpful
gptchats_71374,helpful
gptchats_71376,helpful
gptchats_71378,helpful
gptchats_71380,helpful
gptchats_71385,helpful
gptchats_71387,helpful
gptchats_71390,helpful
gptchats_71391,helpful
gptchats_71392,helpful
gptchats_71393,helpful
gptchats_71394,helpful
gptchats_71397,helpful
gptchats_71402,helpful
gptchats_71403,not helpful
gptchats_71404,helpful
gptchats_71405,helpful
gptchats_71406,helpful
gptchats_71410,helpful
gptchats_71411,helpful
gptchats_71416,helpful
gptchats_71419,helpful
gptchats_71424,helpful
gptchats_71431,not helpful
gptchats_71442,helpful
gptchats_71446,helpful
gptchats_71450,helpful
gptchats_71451,helpful
gptchats_71453,helpful
gptchats_71466,helpful
gptchats_71467,helpful
gptchats_71470,helpful
gptchats_71471,helpful
gptchats_71473,helpful
gptchats_71476,helpful
gptchats_71481,helpful
gptchats_71486,helpful
gptchats_71491,helpful
gptchats_71495,helpful
gptchats_71497,helpful
gptchats_71499,helpful
gptchats_71501,not helpful
gptchats_71503,helpful
gptchats_71507,helpful
gptchats_71508,helpful
gptchats_71509,helpful
gptchats_71518,helpful
gptchats_71533,helpful
gptchats_71537,helpful
gptchats_71539,helpful
gptchats_71541,helpful
gptchats_71544,helpful
gptchats_71545,helpful
gptchats_71548,helpful
gptchats_71552,helpful
gptchats_71553,helpful
gptchats_71557,helpful
gptchats_71558,helpful
gptchats_71562,not helpful
gptchats_71566,helpful
gptchats_71569,helpful
gptchats_71574,helpful
gptchats_71581,not helpful
gptchats_71587,helpful
gptchats_71588,helpful
gptchats_71589,helpful
gptchats_71594,helpful
gptchats_71602,helpful
gptchats_71603,helpful
gptchats_71605,helpful
gptchats_71612,helpful
gptchats_71617,helpful
gptchats_71619,helpful
gptchats_71622,helpful
gptchats_71623,helpful
gptchats_71625,helpful
gptchats_71626,not helpful
gptchats_71630,helpful
gptchats_71644,helpful
gptchats_71645,helpful
gptchats_71648,helpful
gptchats_71649,helpful
gptchats_71651,helpful
gptchats_71653,helpful
gptchats_71654,helpful
gptchats_71657,helpful
gptchats_71662,helpful
gptchats_71665,helpful
gptchats_71668,helpful
gptchats_71673,helpful
gptchats_71674,helpful
gptchats_71680,helpful
gptchats_71683,helpful
gptchats_71685,helpful
gptchats_71688,helpful
gptchats_71691,helpful
gptchats_71693,helpful
gptchats_71697,not helpful
gptchats_71713,helpful
gptchats_71717,helpful
gptchats_71718,helpful
gptchats_71727,helpful
gptchats_71730,helpful
gptchats_71731,helpful
gptchats_71734,helpful
gptchats_71736,helpful
gptchats_71744,helpful
gptchats_71746,helpful
gptchats_71754,helpful
gptchats_71755,helpful
gptchats_71757,helpful
gptchats_71761,helpful
gptchats_71762,not helpful
gptchats_71768,helpful
gptchats_71771,helpful
gptchats_71774,helpful
gptchats_71775,helpful
gptchats_71776,helpful
gptchats_71777,helpful
gptchats_71780,helpful
gptchats_71781,helpful
gptchats_71783,helpful
gptchats_71784,helpful
gptchats_71790,not helpful
gptchats_71792,helpful
gptchats_71793,helpful
gptchats_71794,helpful
gptchats_71798,helpful
gptchats_71800,helpful
gptchats_71801,helpful
gptchats_71802,helpful
gptchats_71803,helpful
gptchats_71806,not helpful
gptchats_71813,helpful
gptchats_71815,helpful
gptchats_71817,helpful
gptchats_71820,helpful
gptchats_71825,helpful
gptchats_71826,helpful
gptchats_71828,helpful
gptchats_71843,helpful
gptchats_71845,helpful
gptchats_71848,helpful
gptchats_71852,helpful
gptchats_71853,helpful
gptchats_71856,helpful
gptchats_71862,helpful
gptchats_71870,helpful
gptchats_71875,helpful
gptchats_71877,helpful
gptchats_71879,helpful
gptchats_71884,helpful
gptchats_71885,helpful
gptchats_71886,helpful
gptchats_71887,helpful
gptchats_71888,helpful
gptchats_71890,helpful
gptchats_71894,helpful
gptchats_71898,helpful
gptchats_71899,not helpful
gptchats_71900,helpful
gptchats_71902,helpful
gptchats_71906,helpful
gptchats_71909,helpful
gptchats_71915,helpful
gptchats_71918,helpful
gptchats_71919,helpful
gptchats_71926,helpful
gptchats_71932,helpful
gptchats_71933,helpful
gptchats_71934,helpful
gptchats_71937,helpful
gptchats_71938,helpful
gptchats_71941,helpful
gptchats_71945,not helpful
gptchats_71947,helpful
gptchats_71948,helpful
gptchats_71949,helpful
gptchats_71950,helpful
gptchats_71956,helpful
gptchats_71958,helpful
gptchats_71961,helpful
gptchats_71963,helpful
gptchats_71964,helpful
gptchats_71965,helpful
gptchats_71966,helpful
gptchats_71967,helpful
gptchats_71971,helpful
gptchats_71972,helpful
gptchats_71974,helpful
gptchats_71981,helpful
gptchats_71982,helpful
gptchats_71983,helpful
gptchats_71986,helpful
gptchats_71989,helpful
gptchats_71993,helpful
gptchats_71998,helpful
gptchats_72001,helpful
gptchats_72003,helpful
gptchats_72004,helpful
gptchats_72007,helpful
gptchats_72012,helpful
gptchats_72016,helpful
gptchats_72020,helpful
gptchats_72022,helpful
gptchats_72023,helpful
gptchats_72028,helpful
gptchats_72032,helpful
gptchats_72035,helpful
gptchats_72037,helpful
gptchats_72040,helpful
gptchats_72041,helpful
gptchats_72043,helpful
gptchats_72047,helpful
gptchats_72049,helpful
gptchats_72050,helpful
gptchats_72054,helpful
gptchats_72057,helpful
gptchats_72062,not helpful
gptchats_72066,helpful
gptchats_72070,helpful
gptchats_72073,helpful
gptchats_72075,helpful
gptchats_72080,helpful
gptchats_72085,helpful
gptchats_72086,helpful
gptchats_72088,helpful
gptchats_72092,helpful
gptchats_72093,helpful
gptchats_72096,helpful
gptchats_72099,helpful
gptchats_72106,helpful
gptchats_72107,helpful
gptchats_72108,helpful
gptchats_72109,helpful
gptchats_72110,helpful
gptchats_72112,helpful
gptchats_72114,helpful
gptchats_72115,helpful
gptchats_72116,helpful
gptchats_72118,not helpful
gptchats_72125,not helpful
gptchats_72127,helpful
gptchats_72128,helpful
gptchats_72129,not helpful
gptchats_72130,helpful
gptchats_72133,not helpful
gptchats_72140,helpful
gptchats_72141,helpful
gptchats_72143,helpful
gptchats_72145,helpful
gptchats_72146,helpful
gptchats_72151,helpful
gptchats_72153,helpful
gptchats_72156,helpful
gptchats_72164,helpful
gptchats_72166,helpful
gptchats_72167,helpful
gptchats_72172,helpful
gptchats_72176,not helpful
gptchats_72179,helpful
gptchats_72181,helpful
gptchats_72186,helpful
gptchats_72190,helpful
gptchats_72191,helpful
gptchats_72195,helpful
gptchats_72196,helpful
gptchats_72198,helpful
gptchats_72200,helpful
gptchats_72209,helpful
gptchats_72213,not helpful
gptchats_72219,helpful
gptchats_72221,helpful
gptchats_72222,helpful
gptchats_72225,helpful
gptchats_72229,helpful
gptchats_72233,helpful
gptchats_72234,helpful
gptchats_72236,helpful
gptchats_72239,helpful
gptchats_72243,helpful
gptchats_72248,helpful
gptchats_72259,helpful
gptchats_72261,helpful
gptchats_72266,helpful
gptchats_72269,helpful
gptchats_72272,helpful
gptchats_72278,helpful
gptchats_72284,helpful
gptchats_72285,helpful
gptchats_72289,helpful
gptchats_72290,helpful
gptchats_72293,helpful
gptchats_72298,helpful
gptchats_72299,helpful
gptchats_72301,helpful
gptchats_72305,helpful
gptchats_72307,helpful
gptchats_72308,helpful
gptchats_72309,helpful
gptchats_72313,helpful
gptchats_72314,not helpful
gptchats_72316,helpful
gptchats_72319,helpful
gptchats_72320,helpful
gptchats_72321,helpful
gptchats_72322,helpful
gptchats_72323,helpful
gptchats_72325,helpful
gptchats_72326,helpful
gptchats_72328,helpful
gptchats_72333,helpful
gptchats_72341,helpful
gptchats_72343,helpful
gptchats_72352,helpful
gptchats_72354,helpful
gptchats_72356,helpful
gptchats_72358,helpful
gptchats_72361,helpful
gptchats_72368,helpful
gptchats_72369,helpful
gptchats_72376,helpful
gptchats_72380,helpful
gptchats_72383,helpful
gptchats_72385,helpful
gptchats_72387,helpful
gptchats_72388,helpful
gptchats_72389,helpful
gptchats_72390,helpful
gptchats_72392,helpful
gptchats_72399,helpful
gptchats_72404,helpful
gptchats_72410,helpful
gptchats_72411,not helpful
gptchats_72414,helpful
gptchats_72416,helpful
gptchats_72420,helpful
gptchats_72426,helpful
gptchats_72435,helpful
gptchats_72441,helpful
gptchats_72443,helpful
gptchats_72446,helpful
gptchats_72449,helpful
gptchats_72450,helpful
gptchats_72452,helpful
gptchats_72453,helpful
gptchats_72455,helpful
gptchats_72458,helpful
gptchats_72460,helpful
gptchats_72462,helpful
gptchats_72465,helpful
gptchats_72467,not helpful
gptchats_72470,helpful
gptchats_72475,helpful
gptchats_72478,helpful
gptchats_72479,helpful
gptchats_72481,helpful
gptchats_72482,helpful
gptchats_72490,helpful
gptchats_72492,not helpful
gptchats_72494,helpful
gptchats_72498,helpful
gptchats_72506,helpful
gptchats_72509,helpful
gptchats_72519,helpful
gptchats_72522,helpful
gptchats_72523,helpful
gptchats_72528,helpful
gptchats_72529,helpful
gptchats_72533,helpful
gptchats_72543,helpful
gptchats_72545,helpful
gptchats_72557,helpful
gptchats_72558,helpful
gptchats_72561,helpful
gptchats_72562,helpful
gptchats_72564,helpful
gptchats_72566,helpful
gptchats_72573,helpful
gptchats_72576,not helpful
gptchats_72580,helpful
gptchats_72581,helpful
gptchats_72586,helpful
gptchats_72588,helpful
gptchats_72590,helpful
gptchats_72591,helpful
gptchats_72592,helpful
gptchats_72595,helpful
gptchats_72605,helpful
gptchats_72606,helpful
gptchats_72608,helpful
gptchats_72609,helpful
gptchats_72614,helpful
gptchats_72615,not helpful
gptchats_72616,helpful
gptchats_72621,not helpful
gptchats_72625,helpful
gptchats_72629,helpful
gptchats_72630,helpful
gptchats_72631,helpful
gptchats_72648,helpful
gptchats_72649,helpful
gptchats_72650,not helpful
gptchats_72651,helpful
gptchats_72652,helpful
gptchats_72657,helpful
gptchats_72660,helpful
gptchats_72666,helpful
gptchats_72667,helpful
gptchats_72668,helpful
gptchats_72669,helpful
gptchats_72670,helpful
gptchats_72672,helpful
gptchats_72673,helpful
gptchats_72678,helpful
gptchats_72684,not helpful
gptchats_72685,not helpful
gptchats_72691,helpful
gptchats_72692,helpful
gptchats_72697,helpful
gptchats_72703,helpful
gptchats_72710,helpful
gptchats_72712,helpful
gptchats_72718,helpful
gptchats_72722,helpful
gptchats_72733,helpful
gptchats_72736,helpful
gptchats_72741,helpful
gptchats_72753,helpful
gptchats_72756,helpful
gptchats_72758,helpful
gptchats_72759,helpful
gptchats_72760,helpful
gptchats_72762,helpful
gptchats_72766,helpful
gptchats_72768,helpful
gptchats_72780,helpful
gptchats_72789,helpful
gptchats_72790,helpful
gptchats_72796,helpful
gptchats_72798,helpful
gptchats_72801,helpful
gptchats_72808,helpful
gptchats_72809,helpful
gptchats_72810,helpful
gptchats_72813,helpful
gptchats_72818,not helpful
gptchats_72822,helpful
gptchats_72824,helpful
gptchats_72825,helpful
gptchats_72828,helpful
gptchats_72830,helpful
gptchats_72831,helpful
gptchats_72834,helpful
gptchats_72840,helpful
gptchats_72842,helpful
gptchats_72848,helpful
gptchats_72849,helpful
gptchats_72850,helpful
gptchats_72851,helpful
gptchats_72857,helpful
gptchats_72861,helpful
gptchats_72868,helpful
gptchats_72871,helpful
gptchats_72872,helpful
gptchats_72876,helpful
gptchats_72880,helpful
gptchats_72886,helpful
gptchats_72888,helpful
gptchats_72889,helpful
gptchats_72890,helpful
gptchats_72892,helpful
gptchats_72893,helpful
gptchats_72894,helpful
gptchats_72896,helpful
gptchats_72897,not helpful
gptchats_72898,helpful
gptchats_72899,helpful
gptchats_72900,helpful
gptchats_72901,helpful
gptchats_72903,helpful
gptchats_72904,helpful
gptchats_72905,helpful
gptchats_72907,helpful
gptchats_72909,helpful
gptchats_72910,helpful
gptchats_72915,helpful
gptchats_72916,helpful
gptchats_72917,helpful
gptchats_72918,helpful
gptchats_72922,helpful
gptchats_72923,helpful
gptchats_72927,helpful
gptchats_72933,helpful
gptchats_72934,helpful
gptchats_72938,helpful
gptchats_72939,helpful
gptchats_72941,helpful
gptchats_72951,helpful
gptchats_72952,helpful
gptchats_72953,helpful
gptchats_72955,helpful
gptchats_72956,helpful
gptchats_72959,helpful
gptchats_72963,helpful
gptchats_72967,helpful
gptchats_72970,helpful
gptchats_72976,helpful
gptchats_72977,helpful
gptchats_72978,helpful
gptchats_72981,helpful
gptchats_72982,helpful
gptchats_72983,helpful
gptchats_72998,helpful
gptchats_73004,not helpful
gptchats_73006,helpful
gptchats_73008,helpful
gptchats_73011,helpful
gptchats_73014,helpful
gptchats_73016,helpful
gptchats_73017,helpful
gptchats_73023,helpful
gptchats_73025,helpful
gptchats_73032,helpful
gptchats_73034,helpful
gptchats_73037,helpful
gptchats_73038,not helpful
gptchats_73040,helpful
gptchats_73042,helpful
gptchats_73048,helpful
gptchats_73050,helpful
gptchats_73052,not helpful
gptchats_73057,helpful
gptchats_73060,helpful
gptchats_73061,helpful
gptchats_73062,helpful
gptchats_73064,helpful
gptchats_73068,helpful
gptchats_73070,helpful
gptchats_73071,helpful
gptchats_73078,not helpful
gptchats_73081,helpful
gptchats_73082,helpful
gptchats_73087,helpful
gptchats_73091,helpful
gptchats_73093,not helpful
gptchats_73095,helpful
gptchats_73096,helpful
gptchats_73098,helpful
gptchats_73099,helpful
gptchats_73100,helpful
gptchats_73103,not helpful
gptchats_73105,helpful
gptchats_73107,helpful
gptchats_73108,helpful
gptchats_73115,helpful
gptchats_73116,helpful
gptchats_73125,not helpful
gptchats_73128,helpful
gptchats_73132,helpful
gptchats_73134,helpful
gptchats_73135,not helpful
gptchats_73140,helpful
gptchats_73145,helpful
gptchats_73148,helpful
gptchats_73157,helpful
gptchats_73163,helpful
gptchats_73172,helpful
gptchats_73174,helpful
gptchats_73177,helpful
gptchats_73183,helpful
gptchats_73184,helpful
gptchats_73185,helpful
gptchats_73191,helpful
gptchats_73192,helpful
gptchats_73195,helpful
gptchats_73202,helpful
gptchats_73203,helpful
gptchats_73206,helpful
gptchats_73209,helpful
gptchats_73212,helpful
gptchats_73213,not helpful
gptchats_73215,helpful
gptchats_73216,helpful
gptchats_73220,helpful
gptchats_73222,helpful
gptchats_73227,helpful
gptchats_73232,helpful
gptchats_73233,helpful
gptchats_73238,helpful
gptchats_73244,helpful
gptchats_73250,helpful
gptchats_73251,helpful
gptchats_73252,helpful
gptchats_73257,helpful
gptchats_73260,helpful
gptchats_73264,helpful
gptchats_73266,helpful
gptchats_73267,helpful
gptchats_73270,helpful
gptchats_73273,helpful
gptchats_73275,helpful
gptchats_73277,helpful
gptchats_73285,helpful
gptchats_73289,helpful
gptchats_73293,helpful
gptchats_73300,helpful
gptchats_73304,helpful
gptchats_73305,helpful
gptchats_73320,helpful
gptchats_73331,helpful
gptchats_73335,helpful
gptchats_73341,helpful
gptchats_73354,helpful
gptchats_73361,helpful
gptchats_73366,helpful
gptchats_73367,helpful
gptchats_73370,helpful
gptchats_73372,helpful
gptchats_73373,helpful
gptchats_73374,helpful
gptchats_73380,helpful
gptchats_73384,helpful
gptchats_73385,helpful
gptchats_73390,helpful
gptchats_73393,helpful
gptchats_73398,helpful
gptchats_73401,helpful
gptchats_73403,helpful
gptchats_73405,helpful
gptchats_73411,not helpful
gptchats_73414,not helpful
gptchats_73418,helpful
gptchats_73419,helpful
gptchats_73423,helpful
gptchats_73429,helpful
gptchats_73430,helpful
gptchats_73433,helpful
gptchats_73440,not helpful
gptchats_73441,helpful
gptchats_73443,helpful
gptchats_73445,helpful
gptchats_73447,helpful
gptchats_73453,helpful
gptchats_73454,helpful
gptchats_73457,helpful
gptchats_73458,helpful
gptchats_73459,helpful
gptchats_73460,helpful
gptchats_73463,not helpful
gptchats_73464,not helpful
gptchats_73471,helpful
gptchats_73473,helpful
gptchats_73474,helpful
gptchats_73476,helpful
gptchats_73480,not helpful
gptchats_73482,helpful
gptchats_73484,helpful
gptchats_73486,helpful
