conversation_id,timestamp,cognitive_layer_score,n_user_messages,n_characters,pid,n_words_first_message,n_sentences_first_message,mean_words_first_3_messages,mean_sentences_first_3_messages,dictionary_complexity,embedding_entropy,sentiment_polarity
gptchats_298,2023-07-14 21:21:26.145718+00:00,11,10,3146,80219129,50.0,3.0,19.666666666666668,1.6666666666666667,49.0,4.8794839910223935,-0.8593943202868104
gptchats_299,2023-07-16 08:55:14.993773+00:00,9,9,5703,80219153,17.0,1.0,11.666666666666666,1.0,29.0,5.275180364274131,0.1727297008037567
gptchats_300,2023-07-16 12:43:53.138401+00:00,6,6,2329,80214822,8.0,1.0,12.0,1.0,27.0,4.572916249037639,0.0550605356693267
gptchats_302,2023-07-17 12:56:58.680424+00:00,4,3,1475,99220834,7.0,1.0,8.333333333333334,1.0,18.0,0.4738829275347009,-0.3245244640856981
gptchats_303,2023-07-18 07:19:26.527378+00:00,2,1,835,80220855,7.0,1.0,7.0,1.0,7.0,1.723417301782047,-0.8615060166921467
gptchats_304,2023-07-17 16:36:35.858772+00:00,2,1,184,80214991,1.0,1.0,1.0,1.0,1.0,0.0,0.1152429021894931
gptchats_305,2023-07-17 16:48:26.931573+00:00,2,1,69,80214991,1.0,1.0,1.0,1.0,1.0,0.0,0.2915559438988566
gptchats_306,2023-07-17 17:01:17.464611+00:00,2,1,158,80214991,6.0,1.0,6.0,1.0,6.0,4.140027830508299,0.9160447232425212
gptchats_308,2023-07-18 03:43:33.345950+00:00,12,12,4326,80221073,1.0,1.0,3.3333333333333335,1.0,8.0,6.04823562325199,-0.2588876225054264
gptchats_309,2023-07-18 03:50:38.384139+00:00,5,5,2585,80221073,36.0,1.0,13.333333333333334,1.0,29.0,7.969169058284742,0.2905191583558917
gptchats_310,2023-07-18 03:54:07.907980+00:00,15,15,11106,80221073,57.0,1.0,34.666666666666664,1.0,61.0,6.5871679417843865,0.5269624430220574
gptchats_311,2023-07-18 04:09:19.180591+00:00,5,5,1982,80221071,36.0,4.0,24.333333333333332,2.0,55.0,6.06659387576873,-0.81349455146119
gptchats_313,2023-07-18 04:35:44.550577+00:00,1,1,465,80221073,37.0,1.0,37.0,1.0,28.0,0.0,0.4996244022622704
gptchats_315,2023-07-18 04:40:03.376961+00:00,1,1,538,80221073,47.0,1.0,47.0,1.0,33.0,5.8527954338354355,-0.8576937215402722
gptchats_316,2023-07-18 06:04:32.466659+00:00,15,15,7040,80221081,3.0,1.0,6.333333333333333,1.0,16.0,6.895429715678707,-0.970309915021062
gptchats_320,2023-07-19 02:22:41.947960+00:00,1,1,140,80221467,5.0,1.0,5.0,1.0,5.0,0.3894746331708387,-0.4037384241819381
gptchats_322,2023-07-19 13:33:09.841268+00:00,3,2,1121,80219153,8.0,1.0,8.0,1.0,14.0,6.707270017864825,-0.881607917137444
gptchats_323,2023-07-19 17:05:42.592156+00:00,4,4,212,80221725,2.0,1.0,6.666666666666667,1.0,17.0,4.292328486688011,-0.856193914078176
gptchats_324,2023-07-20 14:25:24.631926+00:00,14,14,5813,80221986,16.0,1.0,11.333333333333334,1.0,28.0,7.6703712198516225,-0.6086057676002383
gptchats_325,2023-07-20 14:36:29.626496+00:00,1,1,238,80221989,9.0,1.0,9.0,1.0,9.0,4.519729318556557,-0.959605212090537
gptchats_327,2023-07-20 18:54:04.453377+00:00,3,2,153,80222065,7.0,1.0,6.5,1.0,12.0,1.5523119608974345,0.0295389872044324
gptchats_329,2023-07-20 19:43:00.247380+00:00,10,10,5051,80219153,13.0,1.0,8.0,1.0,19.0,7.839763124458823,0.0140483528375625
gptchats_330,2023-07-21 05:35:03.739108+00:00,2,2,498,80222138,4.0,1.0,4.5,1.0,7.0,0.0,-0.6848738053813577
gptchats_331,2023-07-21 08:21:12.528931+00:00,2,2,791,80222159,5.0,1.0,6.5,1.5,11.0,4.367503178008642,-0.9585209714714438
gptchats_332,2023-07-21 09:45:34.884154+00:00,7,7,2609,80222190,17.0,1.0,16.0,1.3333333333333333,40.0,4.121278120552844,-0.4383268095552921
gptchats_333,2023-07-21 10:30:09.203707+00:00,3,3,666,80214822,6.0,1.0,8.0,1.0,21.0,6.3090719175673025,-0.9699259991757572
gptchats_334,2023-07-21 10:32:01.857675+00:00,4,3,1071,80214822,6.0,1.0,11.333333333333334,1.3333333333333333,29.0,4.409891640888372,-0.7303951899521053
gptchats_335,2023-07-21 13:00:12.144100+00:00,1,1,220,80222271,4.0,1.0,4.0,1.0,4.0,2.0025500024305507,-0.9578443709760904
gptchats_336,2023-07-21 13:35:58.503661+00:00,2,2,499,80214822,11.0,1.0,8.5,1.0,15.0,0.0,-0.8895625546574593
gptchats_337,2023-07-21 13:38:01.474652+00:00,3,2,758,80214822,6.0,1.0,7.5,1.0,14.0,2.8890904187651296,-0.9573508519679308
gptchats_338,2023-07-21 14:05:00.192615+00:00,2,1,509,80222291,11.0,1.0,11.0,1.0,11.0,0.0,-0.2137852171435952
gptchats_339,2023-07-21 14:05:56.413993+00:00,4,3,597,80222295,6.0,1.0,6.0,1.0,16.0,0.6635704076377171,0.2728245728649199
gptchats_340,2023-07-21 14:21:36.830750+00:00,4,4,1673,80222286,6.0,1.0,9.666666666666666,1.3333333333333333,21.0,7.019277396606649,-0.436542734503746
gptchats_341,2023-07-21 14:24:19.907622+00:00,1,1,149,80222300,1.0,1.0,1.0,1.0,1.0,4.425733581803109,-0.9689578292891384
gptchats_343,2023-07-21 14:27:11.686683+00:00,3,3,1153,80222304,7.0,1.0,6.333333333333333,1.3333333333333333,16.0,4.72370523504737,0.0341625325381755
gptchats_344,2023-07-21 14:33:26.973596+00:00,3,3,796,80222300,12.0,1.0,9.333333333333334,1.3333333333333333,24.0,0.0679791641640893,-0.9779676613397896
gptchats_345,2023-07-21 14:40:35.884693+00:00,6,5,1112,80222314,4.0,1.0,4.666666666666667,1.0,14.0,2.61855716064449,-0.1031014434993267
gptchats_346,2023-07-21 14:45:44.155842+00:00,3,2,831,80222311,3.0,1.0,5.0,1.0,10.0,3.2968567812624254,-0.8444912084378302
gptchats_348,2023-07-21 15:10:03.123544+00:00,71,71,35911,80222324,8.0,1.0,10.0,1.0,26.0,11.362042879451632,0.989626683993265
gptchats_349,2023-07-21 16:01:32.228473+00:00,1,1,246,80222348,5.0,1.0,5.0,1.0,5.0,6.2465641251323145,-0.3445162549614906
gptchats_350,2023-07-21 16:11:46.581315+00:00,3,2,728,80222160,8.0,1.0,13.0,1.0,21.0,6.058398891906391,-0.9037994074169546
gptchats_351,2023-07-21 16:58:42.288905+00:00,7,7,1749,80222367,5.0,1.0,6.0,1.0,16.0,6.231007329620615,-0.9664718857966365
gptchats_353,2023-07-21 22:15:13.178752+00:00,6,6,1571,80222308,3.0,1.0,5.0,1.0,14.0,4.402929349616502,-0.9572559571824968
gptchats_354,2023-07-22 03:23:53.372068+00:00,3,3,1286,80222300,26.0,3.0,23.666666666666668,3.0,59.0,0.7057034420483765,-0.915681418031454
gptchats_355,2023-07-22 03:24:53.186960+00:00,1,1,171,80222432,4.0,1.0,4.0,1.0,3.0,3.1165439708200693,-0.5653512859717011
gptchats_356,2023-07-22 03:28:44.644865+00:00,16,16,13692,80222190,14.0,2.0,16.0,1.6666666666666667,45.0,7.062870266855635,0.0312232971191406
gptchats_359,2023-07-22 05:13:20.293235+00:00,6,6,1670,80222438,8.0,1.0,12.0,1.0,30.0,3.712270598666845,-0.9389098619576544
gptchats_361,2023-07-22 05:18:54.548424+00:00,5,5,1820,80222439,13.0,1.0,6.0,1.0,17.0,6.038560495703933,-0.1683789938688278
gptchats_362,2023-07-22 07:28:51.027357+00:00,3,3,470,99195064,5.0,1.0,3.3333333333333335,1.0,10.0,5.057995404036617,-0.9624090234283358
gptchats_363,2023-07-22 07:30:29.372618+00:00,1,1,122,99195064,2.0,1.0,2.0,1.0,2.0,3.982407313854294,-0.9408431369811296
gptchats_364,2023-07-22 11:47:48.283833+00:00,11,10,7925,99220834,7.0,1.0,7.666666666666667,1.0,16.0,7.926381081884672,-0.5117090851999819
gptchats_365,2023-07-22 13:42:55.281581+00:00,6,6,2006,80222304,9.0,2.0,12.333333333333334,2.0,28.0,4.712920053376495,0.9797839286038652
gptchats_366,2023-07-22 14:23:43.734320+00:00,2,1,460,80222287,6.0,1.0,6.0,1.0,6.0,4.941577023078043,-0.9477870613336564
gptchats_368,2023-07-22 14:31:50.783288+00:00,5,5,1365,80222295,6.0,1.0,4.333333333333333,1.0,13.0,5.976476496907241,-0.9498345737811178
gptchats_369,2023-07-22 14:47:38.045355+00:00,7,7,2611,80222348,18.0,2.0,19.0,2.3333333333333335,49.0,5.860726995678223,-0.9427865501493216
gptchats_370,2023-07-22 15:19:30.134587+00:00,8,8,3491,80222300,3.0,1.0,30.666666666666668,2.0,70.0,8.800089743347485,-0.960004738299176
gptchats_371,2023-07-22 16:04:24.435103+00:00,5,5,2233,80222313,19.0,2.0,19.666666666666668,1.3333333333333333,45.0,6.802194761664529,-0.6833195611834526
gptchats_372,2023-07-22 23:49:39.708578+00:00,2,2,846,80222308,6.0,1.0,7.0,1.0,12.0,2.63276725841591,-0.189688017591834
gptchats_373,2023-07-22 23:51:51.633981+00:00,3,3,1511,80222308,10.0,1.0,7.666666666666667,1.0,20.0,4.359344345434117,0.9803952982183546
gptchats_374,2023-07-23 05:03:08.505718+00:00,6,6,3146,80222337,8.0,1.0,38.0,2.3333333333333335,83.0,3.4547892280757964,-0.8765238348860294
gptchats_375,2023-07-23 11:26:25.010512+00:00,1,1,503,80222287,19.0,1.0,19.0,1.0,15.0,0.0,0.242982498370111
gptchats_376,2023-07-23 11:54:32.297708+00:00,4,3,1451,99195064,13.0,1.0,12.0,1.0,26.0,0.3845606462090138,-0.861309620551765
gptchats_377,2023-07-23 12:20:45.653885+00:00,5,5,1570,80222300,13.0,1.0,10.666666666666666,1.0,30.0,7.379696841211259,-0.1995148472487926
gptchats_378,2023-07-23 13:51:41.431032+00:00,22,22,18778,80222602,28.0,2.0,61.666666666666664,5.0,121.0,9.451219276414704,-0.9441233293619008
gptchats_379,2023-07-23 15:13:34.384183+00:00,8,8,2538,80222287,4.0,1.0,2.3333333333333335,1.0,6.0,6.366110456893119,-0.7677226341329515
gptchats_380,2023-07-23 18:14:46.840023+00:00,10,10,2415,80222295,7.0,1.0,10.666666666666666,1.0,25.0,5.152460116260426,0.016585923731327
gptchats_382,2023-07-23 22:15:17.320541+00:00,8,8,4350,80222705,21.0,2.0,28.0,2.6666666666666665,52.0,4.534088057024289,-0.9536850373260676
gptchats_383,2023-07-23 23:22:50.467478+00:00,5,5,1177,80222304,7.0,2.0,12.666666666666666,2.3333333333333335,32.0,2.849048952713057,0.9897680900758132
gptchats_384,2023-07-24 10:58:52.103239+00:00,1,1,117,80214991,1.0,1.0,1.0,1.0,1.0,5.001007990442533,-0.9728289619088172
gptchats_385,2023-07-24 11:00:50.465086+00:00,3,2,850,80214991,6.0,1.0,6.0,1.0,6.0,5.740475898807902,0.269757829606533
gptchats_386,2023-07-24 13:56:30.216241+00:00,12,12,2718,80222316,3.0,1.0,5.666666666666667,1.3333333333333333,16.0,8.333020489566554,0.9908663929672912
gptchats_387,2023-07-25 16:29:11.746672+00:00,5,5,3188,80222905,21.0,1.0,23.333333333333332,1.0,56.0,2.751005240001562,-0.1692374944686889
gptchats_388,2023-07-24 14:34:54.856071+00:00,1,1,558,80222910,36.0,3.0,36.0,3.0,30.0,3.032418924576844,-0.5760548654943705
gptchats_389,2023-07-24 14:36:18.568146+00:00,3,3,776,80222911,4.0,1.0,7.333333333333333,1.0,20.0,4.448264342751728,-0.9658390218392016
gptchats_390,2023-07-24 14:53:44.080008+00:00,14,14,2410,80222883,2.0,1.0,2.0,1.0,3.0,6.247316547589527,0.0228736270219087
gptchats_391,2023-07-24 15:59:56.498046+00:00,6,6,2915,80222313,32.0,3.0,28.333333333333332,3.0,58.0,3.557373958011136,-0.445705633610487
gptchats_392,2023-07-24 16:20:38.287361+00:00,2,1,323,80222300,28.0,3.0,28.0,3.0,26.0,3.500125528006245,-0.9576165550388396
gptchats_394,2023-07-24 17:16:52.271394+00:00,1,1,217,80222314,3.0,1.0,3.0,1.0,3.0,0.0,0.0729807876050472
gptchats_399,2023-07-25 01:00:10.342782+00:00,2,1,556,80223074,6.0,1.0,6.0,1.0,6.0,0.0,0.013300472870469
gptchats_400,2023-07-25 02:20:31.820778+00:00,9,9,3958,80223077,10.0,1.0,5.0,1.0,12.0,7.313689227387246,-0.965056288987398
gptchats_401,2023-07-25 02:57:36.272133+00:00,6,6,2225,80223084,15.0,1.0,31.666666666666668,2.3333333333333335,72.0,3.9177399511621656,-0.5138814402744174
gptchats_402,2023-07-25 02:58:30.341123+00:00,6,6,1983,80223083,8.0,1.0,6.666666666666667,1.0,20.0,5.816039731010387,-0.4179034624248743
gptchats_404,2023-07-25 03:15:50.199699+00:00,3,3,984,80223087,3.0,1.0,4.666666666666667,1.0,10.0,5.656550818553421,-0.1818787902593612
gptchats_405,2023-07-25 03:44:50.494688+00:00,1,1,276,80223091,5.0,1.0,5.0,1.0,5.0,4.407343669810414,0.1131650656461715
gptchats_406,2023-07-25 03:47:20.497600+00:00,2,2,467,80223091,5.0,1.0,4.5,1.0,5.0,6.910961939565874,-0.6169390110298991
gptchats_407,2023-07-25 06:05:34.643811+00:00,14,14,5197,80223095,22.0,1.0,20.0,1.0,44.0,6.282106450105272,-0.2456613965332508
gptchats_408,2023-07-25 06:52:44.758892+00:00,6,6,5094,80222337,42.0,2.0,56.0,3.3333333333333335,116.0,5.811117047630104,0.9120502766454592
gptchats_409,2023-07-25 07:11:40.292010+00:00,1,1,468,80223101,29.0,1.0,29.0,1.0,22.0,4.137356128085921,0.605190321803093
gptchats_410,2023-07-25 11:29:30.957694+00:00,2,2,652,80223200,17.0,1.0,12.0,1.0,22.0,2.172872931625466,-0.6225777305662632
gptchats_411,2023-07-25 11:41:05.027906+00:00,7,7,2559,80223200,17.0,1.0,9.0,1.0,25.0,4.183980647062349,-0.1087708100676536
gptchats_412,2023-07-25 11:48:06.041941+00:00,5,5,1279,80223204,5.0,1.0,12.666666666666666,1.0,29.0,2.8130046657194314,-0.9786976492032408
gptchats_413,2023-07-25 12:16:46.021692+00:00,4,3,846,80222287,7.0,1.0,4.0,1.0,12.0,2.0768661361059753,-0.2684779199771583
gptchats_414,2023-07-25 12:24:25.715723+00:00,11,11,4927,80223226,3.0,1.0,3.6666666666666665,1.0,10.0,5.564273005996378,-0.9734254744835198
gptchats_415,2023-07-25 12:55:22.262634+00:00,5,5,2275,80223239,47.0,2.0,44.0,2.3333333333333335,90.0,6.438849019481197,-0.7130246353335679
gptchats_416,2023-07-25 13:00:47.765247+00:00,14,14,7026,80223239,10.0,1.0,28.333333333333332,1.0,57.0,7.032661661756664,-0.4424370322376489
gptchats_417,2023-07-25 13:13:33.161542+00:00,8,8,3512,80222295,9.0,1.0,11.0,1.0,33.0,5.441008652050603,0.7185454731807113
gptchats_418,2023-07-25 13:28:45.626750+00:00,3,2,823,80222329,7.0,1.0,6.5,1.0,11.0,4.435605685796249,-0.8998769666068256
gptchats_419,2023-07-25 13:55:26.003249+00:00,7,7,1718,80223260,8.0,1.0,6.333333333333333,1.3333333333333333,17.0,5.82019131491793,-0.9641981408931316
gptchats_420,2023-07-25 14:35:58.900625+00:00,2,2,472,80210871,9.0,1.0,6.5,1.0,11.0,8.586402823115332,-0.8498333874158561
gptchats_421,2023-07-25 15:08:33.662904+00:00,3,3,1997,80214991,16.0,1.0,11.0,1.0,27.0,6.417328314303599,-0.9562586389947684
gptchats_422,2023-07-25 15:26:14.050789+00:00,2,2,411,80214991,6.0,1.0,3.5,1.0,7.0,4.2583565519403095,-0.8869135109707713
gptchats_423,2023-07-25 15:28:55.943013+00:00,2,2,340,80214991,9.0,1.0,5.0,1.0,9.0,0.0,0.0900118974968791
gptchats_424,2023-07-25 15:35:04.121609+00:00,3,3,895,80210966,8.0,1.0,7.666666666666667,1.0,20.0,0.9686631697783992,0.0062429560348391
gptchats_425,2023-07-25 16:21:22.100323+00:00,3,2,1604,80222333,10.0,1.0,7.5,1.0,12.0,0.0,-0.0900006773881614
gptchats_426,2023-07-25 16:37:39.586090+00:00,12,12,4639,80223322,14.0,2.0,17.666666666666668,2.0,42.0,7.459711240174909,-0.9247549646534026
gptchats_427,2023-07-25 17:39:54.260888+00:00,6,6,4724,80223343,11.0,1.0,10.333333333333334,1.0,23.0,8.315682137488999,0.0214821165427565
gptchats_428,2023-07-25 21:31:40.228305+00:00,9,9,2765,80223412,15.0,1.0,9.0,1.0,22.0,5.5718363489875875,-0.9723558204714208
gptchats_429,2023-07-25 21:33:12.666605+00:00,11,11,4618,80222300,11.0,1.0,20.666666666666668,1.3333333333333333,46.0,5.738492284454718,0.9361202311702072
gptchats_430,2023-07-25 21:49:40.583367+00:00,11,11,3189,80222308,3.0,1.0,7.666666666666667,1.0,18.0,8.10942162811901,-0.5567676797509193
gptchats_431,2023-07-26 00:33:44.705606+00:00,12,12,3463,80223441,3.0,1.0,19.0,1.3333333333333333,40.0,6.070324154214555,0.25817337539047
gptchats_432,2023-07-26 00:33:51.700449+00:00,4,3,565,80223432,6.0,1.0,3.6666666666666665,1.0,9.0,4.415204246058161,-0.9433910076040776
gptchats_433,2023-07-26 01:14:24.806921+00:00,8,8,6815,80223432,3.0,1.0,2.6666666666666665,1.0,6.0,6.186477729251738,0.1663984004408121
gptchats_434,2023-07-26 01:48:05.816939+00:00,6,6,3954,80222313,23.0,2.0,17.0,1.6666666666666667,45.0,4.101382711805097,0.9269660227000712
gptchats_435,2023-07-26 02:06:18.144062+00:00,4,4,1697,80223447,27.0,2.0,20.0,1.6666666666666667,43.0,1.9233179266274651,-0.0106264650821685
gptchats_436,2023-07-26 02:22:13.907706+00:00,2,2,461,80223448,7.0,1.0,6.5,1.0,11.0,0.0,-0.008569641970098
gptchats_437,2023-07-26 02:28:21.396652+00:00,5,5,1518,80223448,4.0,1.0,15.0,1.0,35.0,6.1394289228550605,-0.965108755743131
gptchats_438,2023-07-26 02:59:37.939531+00:00,7,7,2988,80223449,18.0,1.0,15.666666666666666,1.3333333333333333,38.0,4.52295955774738,-0.9092980641871692
gptchats_440,2023-07-26 03:48:35.346976+00:00,2,2,718,80223454,29.0,4.0,24.5,3.0,39.0,0.0,0.9901151484809816
gptchats_443,2023-07-26 06:04:50.025504+00:00,6,6,4394,80222337,34.0,2.0,54.0,3.0,114.0,3.9155428525570546,-0.4231474045664072
gptchats_444,2023-07-26 13:11:24.829958+00:00,1,1,194,80223620,4.0,1.0,4.0,1.0,3.0,2.742414505465001,-0.9669731536414474
gptchats_445,2023-07-26 13:13:55.873820+00:00,1,1,264,80223620,15.0,1.0,15.0,1.0,13.0,0.0,-0.9620902114547788
gptchats_446,2023-07-26 14:15:34.632561+00:00,7,7,1919,80222295,8.0,1.0,10.333333333333334,1.0,28.0,4.14381615115819,0.7599416729062796
gptchats_447,2023-07-26 14:57:44.619392+00:00,3,2,1392,80223662,12.0,2.0,11.5,1.5,21.0,3.002086246455288,-0.2499109469354152
gptchats_448,2023-07-26 15:08:38.589366+00:00,12,12,3045,80214991,2.0,1.0,10.0,1.0,27.0,7.966702213093067,-0.912527811480686
gptchats_449,2023-07-26 19:22:13.988117+00:00,6,6,1811,80223449,9.0,1.0,12.333333333333334,1.0,29.0,5.492402415303907,0.8458210472017527
gptchats_450,2023-07-26 19:31:42.491896+00:00,11,11,3771,80222348,6.0,3.0,6.333333333333333,2.0,18.0,7.9725933374887745,-0.6054797880351543
gptchats_451,2023-07-26 19:54:28.438315+00:00,8,8,2734,80222300,11.0,2.0,12.0,1.6666666666666667,31.0,6.456397814686557,0.1224293261766433
gptchats_452,2023-07-27 00:06:45.500674+00:00,5,5,2246,80222313,20.0,3.0,28.666666666666668,2.6666666666666665,61.0,4.368248936817837,-0.3309183306992054
gptchats_453,2023-07-27 01:57:17.532528+00:00,11,11,3155,80222308,2.0,1.0,6.333333333333333,1.0,16.0,6.318304928950307,-0.8510715495795012
gptchats_454,2023-07-27 02:08:09.744625+00:00,11,11,4347,80223815,17.0,1.0,10.0,1.0,28.0,6.344444556960861,-0.7862967564724386
gptchats_455,2023-07-27 02:45:48.052379+00:00,17,17,10413,80223817,6.0,1.0,13.333333333333334,1.6666666666666667,29.0,7.543239954938117,-0.2394249141216278
gptchats_456,2023-07-27 02:56:58.027930+00:00,2,2,664,80223819,13.0,2.0,9.0,1.5,18.0,6.2186060152984854,-0.9700939238537104
gptchats_457,2023-07-27 04:28:08.466897+00:00,1,1,277,80223821,8.0,1.0,8.0,1.0,7.0,6.247128571981645,0.1734892018139362
gptchats_458,2023-07-27 05:38:40.465685+00:00,9,9,6495,80222337,21.0,1.0,42.0,1.6666666666666667,85.0,5.405432065071176,0.0202294196933507
gptchats_459,2023-07-27 08:03:01.030145+00:00,8,8,2398,80223851,10.0,1.0,6.666666666666667,1.0,14.0,4.513393634493325,-0.8634901260957122
gptchats_460,2023-07-27 08:13:21.100572+00:00,4,4,1017,80223851,7.0,1.0,6.666666666666667,1.0,18.0,5.943121403071888,-0.9543966327328236
gptchats_461,2023-07-27 08:41:32.199955+00:00,13,13,5381,80223868,8.0,4.0,16.666666666666668,3.6666666666666665,37.0,6.042823809085553,-0.96958076977171
gptchats_462,2023-07-27 09:18:18.247842+00:00,2,2,477,80223882,4.0,1.0,6.5,1.0,10.0,5.968319215790551,-0.8590300399810076
gptchats_464,2023-07-27 10:46:33.424261+00:00,9,9,2639,80223923,7.0,1.0,9.0,1.6666666666666667,23.0,5.7565681097195815,0.922595136333257
gptchats_465,2023-07-27 12:08:57.705445+00:00,2,1,363,80222287,15.0,1.0,15.0,1.0,14.0,0.0,0.9910536353709176
gptchats_466,2023-07-27 12:36:10.865774+00:00,1,1,305,80223963,6.0,1.0,6.0,1.0,6.0,0.0,-0.0691963555291295
gptchats_467,2023-07-27 12:38:58.384956+00:00,13,13,8634,80223963,13.0,1.0,19.0,2.0,45.0,6.64320805714274,-0.956997187808156
gptchats_468,2023-07-27 13:32:17.734191+00:00,5,5,1332,80222295,13.0,1.0,9.333333333333334,1.3333333333333333,25.0,3.607242912941978,0.984891082975082
gptchats_469,2023-07-27 13:32:54.768718+00:00,5,5,2436,80222304,5.0,1.0,9.0,1.3333333333333333,23.0,3.037116292123024,0.2016392694786191
gptchats_470,2023-07-27 13:56:15.028264+00:00,9,9,3280,80224006,8.0,1.0,6.333333333333333,1.0,17.0,5.45216314950188,-0.9544961198698728
gptchats_471,2023-07-27 14:41:24.705557+00:00,8,8,2255,80222348,8.0,1.0,7.0,1.6666666666666667,20.0,4.831066470588899,-0.0191612243652343
gptchats_472,2023-07-27 15:02:05.898566+00:00,5,5,2188,80222313,13.0,1.0,28.666666666666668,2.3333333333333335,63.0,4.50553083454261,-0.9421977156307548
gptchats_474,2023-07-27 17:41:43.047522+00:00,1,1,136,80222300,6.0,1.0,6.0,1.0,6.0,3.5718548393923912,0.1754348399117589
gptchats_475,2023-07-27 18:33:28.849992+00:00,6,6,2532,80222333,8.0,1.0,9.333333333333334,1.3333333333333333,27.0,3.5431708957311803,0.9080011451151222
gptchats_476,2023-07-27 19:04:38.991706+00:00,6,6,3988,80224097,32.0,4.0,12.333333333333334,2.0,32.0,3.056335533720882,-0.9450244447216392
gptchats_477,2023-07-27 19:04:36.783775+00:00,4,4,1844,80222300,20.0,1.0,33.666666666666664,2.6666666666666665,63.0,1.9677871214666705,-0.5983887892216444
gptchats_478,2023-07-27 19:29:53.899114+00:00,2,1,453,99217008,2.0,1.0,2.0,1.0,1.0,0.9773770933003632,-0.9744592027273028
gptchats_479,2023-07-27 22:09:35.975607+00:00,16,16,5331,80223260,7.0,2.0,14.666666666666666,2.3333333333333335,37.0,8.133219836269339,-0.979067986831069
gptchats_480,2023-07-28 00:27:49.485107+00:00,7,7,3586,80222300,57.0,4.0,28.0,2.3333333333333335,59.0,7.602170417902134,-0.9058814402669668
gptchats_481,2023-07-28 00:49:35.051791+00:00,4,4,1208,80223204,16.0,1.0,14.0,1.3333333333333333,36.0,4.15755464509186,-0.9326997227035464
gptchats_482,2023-07-28 01:22:39.624661+00:00,11,11,4796,80224154,6.0,1.0,9.333333333333334,1.0,22.0,6.088080137063662,-0.9034870192408562
gptchats_483,2023-07-28 01:49:43.772569+00:00,7,7,2203,80224156,1.0,1.0,13.666666666666666,1.6666666666666667,33.0,8.315264418365276,-0.2865039892494678
gptchats_484,2023-07-28 01:58:52.911533+00:00,2,2,854,80224156,14.0,1.0,9.5,1.0,15.0,0.0,-0.9495553525630384
gptchats_485,2023-07-28 01:59:15.388617+00:00,16,16,7807,80224158,10.0,3.0,10.0,2.6666666666666665,24.0,7.779830913103845,-0.4394463077187538
gptchats_486,2023-07-28 02:07:07.630824+00:00,12,12,9267,80224163,16.0,1.0,32.0,1.0,73.0,5.830723960676858,-0.7717219959013164
gptchats_487,2023-07-28 02:09:07.279617+00:00,5,5,1586,80224164,6.0,1.0,6.666666666666667,1.0,18.0,4.4685330799754,-0.0411436036229133
gptchats_488,2023-07-28 02:10:54.724156+00:00,10,10,6597,80224165,8.0,1.0,20.0,1.3333333333333333,44.0,6.305291461631294,-0.9691915868315846
gptchats_489,2023-07-28 02:16:12.929940+00:00,2,1,239,80224161,4.0,1.0,4.0,1.0,4.0,4.854526794881895,-0.9768011949490756
gptchats_491,2023-07-28 02:25:14.979399+00:00,8,7,4073,80224163,50.0,2.0,22.333333333333332,1.3333333333333333,51.0,5.768648011406479,-0.7522958586923778
gptchats_492,2023-07-28 02:30:46.516013+00:00,5,5,3144,80224165,60.0,5.0,30.666666666666668,2.6666666666666665,68.0,3.6803285094476337,-0.9437018353492022
gptchats_493,2023-07-28 02:34:01.048981+00:00,3,2,1285,80224163,16.0,1.0,9.0,1.0,15.0,0.0,-0.9380571017973124
gptchats_494,2023-07-28 02:40:37.933984+00:00,1,1,235,80224164,6.0,1.0,6.0,1.0,6.0,5.541496693249167,-0.9231446613557636
gptchats_495,2023-07-28 07:05:52.930993+00:00,7,7,3758,80222337,37.0,3.0,48.333333333333336,3.3333333333333335,103.0,4.033300793941117,-0.7116460399702191
